Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,Strikerate,WireCat,ISIN,Fullname,LotSize,AllowedToTrade,QtyLimit,Multiplier,Underlyer,Root,TickSize
N,D,86843,NIFTY 28 Sep 2023 CE 21000.00,XX,28-09-2023 14:30,CE,21000, ,NIFTY,NIFTY 28 Sep 2023 CE 21000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86844,NIFTY 28 Sep 2023 PE 21000.00,XX,28-09-2023 14:30,PE,21000, ,NIFTY,NIFTY 28 Sep 2023 PE 21000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86845,NIFTY 28 Sep 2023 CE 22000.00,XX,28-09-2023 14:30,CE,22000, ,NIFTY,NIFTY 28 Sep 2023 CE 22000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86846,NIFTY 28 Sep 2023 PE 22000.00,XX,28-09-2023 14:30,PE,22000, ,NIFTY,NIFTY 28 Sep 2023 PE 22000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86847,NIFTY 28 Sep 2023 CE 23000.00,XX,28-09-2023 14:30,CE,23000, ,NIFTY,NIFTY 28 Sep 2023 CE 23000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86848,NIFTY 28 Sep 2023 PE 23000.00,XX,28-09-2023 14:30,PE,23000, ,NIFTY,NIFTY 28 Sep 2023 PE 23000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86849,NIFTY 28 Sep 2023 CE 24000.00,XX,28-09-2023 14:30,CE,24000, ,NIFTY,NIFTY 28 Sep 2023 CE 24000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86850,NIFTY 28 Sep 2023 PE 24000.00,XX,28-09-2023 14:30,PE,24000, ,NIFTY,NIFTY 28 Sep 2023 PE 24000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86851,NIFTY 28 Sep 2023 CE 25000.00,XX,28-09-2023 14:30,CE,25000, ,NIFTY,NIFTY 28 Sep 2023 CE 25000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86852,NIFTY 28 Sep 2023 PE 25000.00,XX,28-09-2023 14:30,PE,25000, ,NIFTY,NIFTY 28 Sep 2023 PE 25000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86853,NIFTY 28 Sep 2023 CE 26000.00,XX,28-09-2023 14:30,CE,26000, ,NIFTY,NIFTY 28 Sep 2023 CE 26000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86854,NIFTY 28 Sep 2023 PE 26000.00,XX,28-09-2023 14:30,PE,26000, ,NIFTY,NIFTY 28 Sep 2023 PE 26000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86855,NIFTY 28 Sep 2023 CE 27000.00,XX,28-09-2023 14:30,CE,27000, ,NIFTY,NIFTY 28 Sep 2023 CE 27000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,86856,NIFTY 28 Sep 2023 PE 27000.00,XX,28-09-2023 14:30,PE,27000, ,NIFTY,NIFTY 28 Sep 2023 PE 27000.00,50,Y,2800,1,28-Sep-23,NIFTY,0.05
N,D,48072,NIFTY 10 Nov 2022 CE 16700.00,XX,10-11-2022 14:30,CE,16700, ,NIFTY,NIFTY 10 Nov 2022 CE 16700.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48073,NIFTY 10 Nov 2022 PE 16700.00,XX,10-11-2022 14:30,PE,16700, ,NIFTY,NIFTY 10 Nov 2022 PE 16700.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48078,NIFTY 10 Nov 2022 CE 16750.00,XX,10-11-2022 14:30,CE,16750, ,NIFTY,NIFTY 10 Nov 2022 CE 16750.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48109,NIFTY 10 Nov 2022 PE 16850.00,XX,10-11-2022 14:30,PE,16850, ,NIFTY,NIFTY 10 Nov 2022 PE 16850.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48114,NIFTY 10 Nov 2022 CE 16900.00,XX,10-11-2022 14:30,CE,16900, ,NIFTY,NIFTY 10 Nov 2022 CE 16900.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48115,NIFTY 10 Nov 2022 PE 16900.00,XX,10-11-2022 14:30,PE,16900, ,NIFTY,NIFTY 10 Nov 2022 PE 16900.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48117,NIFTY 10 Nov 2022 CE 16950.00,XX,10-11-2022 14:30,CE,16950, ,NIFTY,NIFTY 10 Nov 2022 CE 16950.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48118,NIFTY 10 Nov 2022 PE 16950.00,XX,10-11-2022 14:30,PE,16950, ,NIFTY,NIFTY 10 Nov 2022 PE 16950.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47975,NIFTY 10 Nov 2022 CE 15900.00,XX,10-11-2022 14:30,CE,15900, ,NIFTY,NIFTY 10 Nov 2022 CE 15900.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47976,NIFTY 10 Nov 2022 PE 15900.00,XX,10-11-2022 14:30,PE,15900, ,NIFTY,NIFTY 10 Nov 2022 PE 15900.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47977,NIFTY 10 Nov 2022 CE 15950.00,XX,10-11-2022 14:30,CE,15950, ,NIFTY,NIFTY 10 Nov 2022 CE 15950.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47978,NIFTY 10 Nov 2022 PE 15950.00,XX,10-11-2022 14:30,PE,15950, ,NIFTY,NIFTY 10 Nov 2022 PE 15950.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47991,NIFTY 10 Nov 2022 CE 16000.00,XX,10-11-2022 14:30,CE,16000, ,NIFTY,NIFTY 10 Nov 2022 CE 16000.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47993,NIFTY 10 Nov 2022 PE 16000.00,XX,10-11-2022 14:30,PE,16000, ,NIFTY,NIFTY 10 Nov 2022 PE 16000.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47997,NIFTY 10 Nov 2022 CE 16050.00,XX,10-11-2022 14:30,CE,16050, ,NIFTY,NIFTY 10 Nov 2022 CE 16050.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,47998,NIFTY 10 Nov 2022 PE 16050.00,XX,10-11-2022 14:30,PE,16050, ,NIFTY,NIFTY 10 Nov 2022 PE 16050.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48021,NIFTY 10 Nov 2022 CE 16250.00,XX,10-11-2022 14:30,CE,16250, ,NIFTY,NIFTY 10 Nov 2022 CE 16250.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48022,NIFTY 10 Nov 2022 PE 16250.00,XX,10-11-2022 14:30,PE,16250, ,NIFTY,NIFTY 10 Nov 2022 PE 16250.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48023,NIFTY 10 Nov 2022 CE 16300.00,XX,10-11-2022 14:30,CE,16300, ,NIFTY,NIFTY 10 Nov 2022 CE 16300.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48024,NIFTY 10 Nov 2022 PE 16300.00,XX,10-11-2022 14:30,PE,16300, ,NIFTY,NIFTY 10 Nov 2022 PE 16300.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48030,NIFTY 10 Nov 2022 CE 16350.00,XX,10-11-2022 14:30,CE,16350, ,NIFTY,NIFTY 10 Nov 2022 CE 16350.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48031,NIFTY 10 Nov 2022 PE 16350.00,XX,10-11-2022 14:30,PE,16350, ,NIFTY,NIFTY 10 Nov 2022 PE 16350.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48033,NIFTY 10 Nov 2022 CE 16400.00,XX,10-11-2022 14:30,CE,16400, ,NIFTY,NIFTY 10 Nov 2022 CE 16400.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48034,NIFTY 10 Nov 2022 PE 16400.00,XX,10-11-2022 14:30,PE,16400, ,NIFTY,NIFTY 10 Nov 2022 PE 16400.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48058,NIFTY 10 Nov 2022 PE 16600.00,XX,10-11-2022 14:30,PE,16600, ,NIFTY,NIFTY 10 Nov 2022 PE 16600.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48063,NIFTY 10 Nov 2022 CE 16650.00,XX,10-11-2022 14:30,CE,16650, ,NIFTY,NIFTY 10 Nov 2022 CE 16650.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,48064,NIFTY 10 Nov 2022 PE 16650.00,XX,10-11-2022 14:30,PE,16650, ,NIFTY,NIFTY 10 Nov 2022 PE 16650.00,50,Y,2800,1,10-Nov-22,NIFTY,0.05
N,D,36184,NIFTY 15 Dec 2022 CE 20100.00,XX,15-12-2022 14:30,CE,20100, ,NIFTY,NIFTY 15 Dec 2022 CE 20100.00,50,Y,2800,1,15-Dec-22,NIFTY,0.05
N,D,36186,NIFTY 28 Dec 2023 CE 16500.00,XX,28-12-2023 14:30,CE,16500, ,NIFTY,NIFTY 28 Dec 2023 CE 16500.00,50,Y,2800,1,28-Dec-23,NIFTY,0.05
N,D,36191,NIFTY 15 Dec 2022 PE 20100.00,XX,15-12-2022 14:30,PE,20100, ,NIFTY,NIFTY 15 Dec 2022 PE 20100.00,50,Y,2800,1,15-Dec-22,NIFTY,0.05
N,D,36192,NIFTY 15 Dec 2022 CE 20150.00,XX,15-12-2022 14:30,CE,20150, ,NIFTY,NIFTY 15 Dec 2022 CE 20150.00,50,Y,2800,1,15-Dec-22,NIFTY,0.05
N,D,36194,NIFTY 15 Dec 2022 PE 20150.00,XX,15-12-2022 14:30,PE,20150, ,NIFTY,NIFTY 15 Dec 2022 PE 20150.00,50,Y,2800,1,15-Dec-22,NIFTY,0.05
N,D,36213,NIFTY 20 Oct 2022 PE 14400.00,XX,20-10-2022 14:30,PE,14400, ,NIFTY,NIFTY 20 Oct 2022 PE 14400.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,36220,NIFTY 20 Oct 2022 CE 14450.00,XX,20-10-2022 14:30,CE,14450, ,NIFTY,NIFTY 20 Oct 2022 CE 14450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,36221,NIFTY 20 Oct 2022 PE 14450.00,XX,20-10-2022 14:30,PE,14450, ,NIFTY,NIFTY 20 Oct 2022 PE 14450.00,50,Y,2800,1,20-Oct-22,NIFTY,0.05
N,D,36224,NIFTY 24 Nov 2022 CE 14300.00,XX,24-11-2022 14:30,CE,14300, ,NIFTY,NIFTY 24 Nov 2022 CE 14300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,36225,NIFTY 24 Nov 2022 PE 14300.00,XX,24-11-2022 14:30,PE,14300, ,NIFTY,NIFTY 24 Nov 2022 PE 14300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,36226,NIFTY 24 Nov 2022 CE 14350.00,XX,24-11-2022 14:30,CE,14350, ,NIFTY,NIFTY 24 Nov 2022 CE 14350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,36489,NIFTY 17 Nov 2022 PE 14850.00,XX,17-11-2022 14:30,PE,14850, ,NIFTY,NIFTY 17 Nov 2022 PE 14850.00,50,Y,2800,1,17-Nov-22,NIFTY,0.05
N,D,37537,NIFTY 03 Nov 2022 CE 14550.00,XX,03-11-2022 14:30,CE,14550, ,NIFTY,NIFTY 03 Nov 2022 CE 14550.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37538,NIFTY 03 Nov 2022 PE 14550.00,XX,03-11-2022 14:30,PE,14550, ,NIFTY,NIFTY 03 Nov 2022 PE 14550.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37539,NIFTY 03 Nov 2022 CE 14600.00,XX,03-11-2022 14:30,CE,14600, ,NIFTY,NIFTY 03 Nov 2022 CE 14600.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37540,NIFTY 03 Nov 2022 PE 14600.00,XX,03-11-2022 14:30,PE,14600, ,NIFTY,NIFTY 03 Nov 2022 PE 14600.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37757,NIFTY 27 Jun 2024 CE 20000.00,XX,27-06-2024 14:30,CE,20000, ,NIFTY,NIFTY 27 Jun 2024 CE 20000.00,50,Y,2800,1,27-Jun-24,NIFTY,0.05
N,D,37758,NIFTY 27 Jun 2024 PE 20000.00,XX,27-06-2024 14:30,PE,20000, ,NIFTY,NIFTY 27 Jun 2024 PE 20000.00,50,Y,2800,1,27-Jun-24,NIFTY,0.05
N,D,37759,NIFTY 03 Nov 2022 CE 14900.00,XX,03-11-2022 14:30,CE,14900, ,NIFTY,NIFTY 03 Nov 2022 CE 14900.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37760,NIFTY 03 Nov 2022 PE 14900.00,XX,03-11-2022 14:30,PE,14900, ,NIFTY,NIFTY 03 Nov 2022 PE 14900.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37761,NIFTY 03 Nov 2022 CE 14950.00,XX,03-11-2022 14:30,CE,14950, ,NIFTY,NIFTY 03 Nov 2022 CE 14950.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37762,NIFTY 03 Nov 2022 PE 14950.00,XX,03-11-2022 14:30,PE,14950, ,NIFTY,NIFTY 03 Nov 2022 PE 14950.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37763,NIFTY 03 Nov 2022 CE 15000.00,XX,03-11-2022 14:30,CE,15000, ,NIFTY,NIFTY 03 Nov 2022 CE 15000.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37764,NIFTY 03 Nov 2022 PE 15000.00,XX,03-11-2022 14:30,PE,15000, ,NIFTY,NIFTY 03 Nov 2022 PE 15000.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37765,NIFTY 03 Nov 2022 CE 15050.00,XX,03-11-2022 14:30,CE,15050, ,NIFTY,NIFTY 03 Nov 2022 CE 15050.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37766,NIFTY 03 Nov 2022 PE 15050.00,XX,03-11-2022 14:30,PE,15050, ,NIFTY,NIFTY 03 Nov 2022 PE 15050.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37767,NIFTY 27 Jun 2024 CE 13000.00,XX,27-06-2024 14:30,CE,13000, ,NIFTY,NIFTY 27 Jun 2024 CE 13000.00,50,Y,2800,1,27-Jun-24,NIFTY,0.05
N,D,37768,NIFTY 27 Jun 2024 PE 13000.00,XX,27-06-2024 14:30,PE,13000, ,NIFTY,NIFTY 27 Jun 2024 PE 13000.00,50,Y,2800,1,27-Jun-24,NIFTY,0.05
N,D,37769,NIFTY 26 Dec 2024 CE 13000.00,XX,26-12-2024 14:30,CE,13000, ,NIFTY,NIFTY 26 Dec 2024 CE 13000.00,50,Y,2800,1,26-Dec-24,NIFTY,0.05
N,D,37771,NIFTY 03 Nov 2022 CE 15100.00,XX,03-11-2022 14:30,CE,15100, ,NIFTY,NIFTY 03 Nov 2022 CE 15100.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37792,NIFTY 03 Nov 2022 PE 15300.00,XX,03-11-2022 14:30,PE,15300, ,NIFTY,NIFTY 03 Nov 2022 PE 15300.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37793,NIFTY 03 Nov 2022 CE 15350.00,XX,03-11-2022 14:30,CE,15350, ,NIFTY,NIFTY 03 Nov 2022 CE 15350.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37794,NIFTY 26 Jun 2025 PE 23000.00,XX,26-06-2025 14:30,PE,23000, ,NIFTY,NIFTY 26 Jun 2025 PE 23000.00,50,Y,2800,1,26-Jun-25,NIFTY,0.05
N,D,37795,NIFTY 24 Dec 2025 CE 23000.00,XX,24-12-2025 14:30,CE,23000, ,NIFTY,NIFTY 24 Dec 2025 CE 23000.00,50,Y,2800,1,24-Dec-25,NIFTY,0.05
N,D,37796,NIFTY 24 Dec 2025 PE 23000.00,XX,24-12-2025 14:30,PE,23000, ,NIFTY,NIFTY 24 Dec 2025 PE 23000.00,50,Y,2800,1,24-Dec-25,NIFTY,0.05
N,D,37797,NIFTY 24 Dec 2025 PE 13000.00,XX,24-12-2025 14:30,PE,13000, ,NIFTY,NIFTY 24 Dec 2025 PE 13000.00,50,Y,2800,1,24-Dec-25,NIFTY,0.05
N,D,37798,NIFTY 25 Jun 2026 CE 13000.00,XX,25-06-2026 14:30,CE,13000, ,NIFTY,NIFTY 25 Jun 2026 CE 13000.00,50,Y,2800,1,25-Jun-26,NIFTY,0.05
N,D,37799,NIFTY 25 Jun 2026 CE 23000.00,XX,25-06-2026 14:30,CE,23000, ,NIFTY,NIFTY 25 Jun 2026 CE 23000.00,50,Y,2800,1,25-Jun-26,NIFTY,0.05
N,D,37801,NIFTY 03 Nov 2022 PE 15350.00,XX,03-11-2022 14:30,PE,15350, ,NIFTY,NIFTY 03 Nov 2022 PE 15350.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37802,NIFTY 25 Jun 2026 PE 13000.00,XX,25-06-2026 14:30,PE,13000, ,NIFTY,NIFTY 25 Jun 2026 PE 13000.00,50,Y,2800,1,25-Jun-26,NIFTY,0.05
N,D,37803,NIFTY 03 Nov 2022 CE 15400.00,XX,03-11-2022 14:30,CE,15400, ,NIFTY,NIFTY 03 Nov 2022 CE 15400.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37917,NIFTY 03 Nov 2022 CE 16700.00,XX,03-11-2022 14:30,CE,16700, ,NIFTY,NIFTY 03 Nov 2022 CE 16700.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37921,NIFTY 03 Nov 2022 PE 16700.00,XX,03-11-2022 14:30,PE,16700, ,NIFTY,NIFTY 03 Nov 2022 PE 16700.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37924,NIFTY 03 Nov 2022 CE 16750.00,XX,03-11-2022 14:30,CE,16750, ,NIFTY,NIFTY 03 Nov 2022 CE 16750.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37933,NIFTY 03 Nov 2022 PE 16750.00,XX,03-11-2022 14:30,PE,16750, ,NIFTY,NIFTY 03 Nov 2022 PE 16750.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37934,NIFTY 03 Nov 2022 CE 16800.00,XX,03-11-2022 14:30,CE,16800, ,NIFTY,NIFTY 03 Nov 2022 CE 16800.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37935,NIFTY 03 Nov 2022 PE 16800.00,XX,03-11-2022 14:30,PE,16800, ,NIFTY,NIFTY 03 Nov 2022 PE 16800.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37936,NIFTY 03 Nov 2022 CE 16850.00,XX,03-11-2022 14:30,CE,16850, ,NIFTY,NIFTY 03 Nov 2022 CE 16850.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37937,NIFTY 03 Nov 2022 PE 16850.00,XX,03-11-2022 14:30,PE,16850, ,NIFTY,NIFTY 03 Nov 2022 PE 16850.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37938,NIFTY 03 Nov 2022 CE 16900.00,XX,03-11-2022 14:30,CE,16900, ,NIFTY,NIFTY 03 Nov 2022 CE 16900.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37939,NIFTY 03 Nov 2022 PE 16900.00,XX,03-11-2022 14:30,PE,16900, ,NIFTY,NIFTY 03 Nov 2022 PE 16900.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37940,NIFTY 03 Nov 2022 CE 16950.00,XX,03-11-2022 14:30,CE,16950, ,NIFTY,NIFTY 03 Nov 2022 CE 16950.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37941,NIFTY 03 Nov 2022 PE 16950.00,XX,03-11-2022 14:30,PE,16950, ,NIFTY,NIFTY 03 Nov 2022 PE 16950.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37943,NIFTY 03 Nov 2022 CE 17000.00,XX,03-11-2022 14:30,CE,17000, ,NIFTY,NIFTY 03 Nov 2022 CE 17000.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37946,NIFTY 03 Nov 2022 PE 17000.00,XX,03-11-2022 14:30,PE,17000, ,NIFTY,NIFTY 03 Nov 2022 PE 17000.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37947,NIFTY 03 Nov 2022 CE 17050.00,XX,03-11-2022 14:30,CE,17050, ,NIFTY,NIFTY 03 Nov 2022 CE 17050.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37951,NIFTY 03 Nov 2022 PE 17050.00,XX,03-11-2022 14:30,PE,17050, ,NIFTY,NIFTY 03 Nov 2022 PE 17050.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37952,NIFTY 03 Nov 2022 CE 17100.00,XX,03-11-2022 14:30,CE,17100, ,NIFTY,NIFTY 03 Nov 2022 CE 17100.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37956,NIFTY 03 Nov 2022 PE 17100.00,XX,03-11-2022 14:30,PE,17100, ,NIFTY,NIFTY 03 Nov 2022 PE 17100.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37957,NIFTY 03 Nov 2022 CE 17150.00,XX,03-11-2022 14:30,CE,17150, ,NIFTY,NIFTY 03 Nov 2022 CE 17150.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37960,NIFTY 03 Nov 2022 PE 17150.00,XX,03-11-2022 14:30,PE,17150, ,NIFTY,NIFTY 03 Nov 2022 PE 17150.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37962,NIFTY 03 Nov 2022 CE 17200.00,XX,03-11-2022 14:30,CE,17200, ,NIFTY,NIFTY 03 Nov 2022 CE 17200.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37964,NIFTY 03 Nov 2022 PE 17200.00,XX,03-11-2022 14:30,PE,17200, ,NIFTY,NIFTY 03 Nov 2022 PE 17200.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37965,NIFTY 03 Nov 2022 CE 17250.00,XX,03-11-2022 14:30,CE,17250, ,NIFTY,NIFTY 03 Nov 2022 CE 17250.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37966,NIFTY 03 Nov 2022 PE 17250.00,XX,03-11-2022 14:30,PE,17250, ,NIFTY,NIFTY 03 Nov 2022 PE 17250.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37967,NIFTY 03 Nov 2022 CE 17300.00,XX,03-11-2022 14:30,CE,17300, ,NIFTY,NIFTY 03 Nov 2022 CE 17300.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37968,NIFTY 03 Nov 2022 PE 17300.00,XX,03-11-2022 14:30,PE,17300, ,NIFTY,NIFTY 03 Nov 2022 PE 17300.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37969,NIFTY 03 Nov 2022 CE 17350.00,XX,03-11-2022 14:30,CE,17350, ,NIFTY,NIFTY 03 Nov 2022 CE 17350.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37983,NIFTY 03 Nov 2022 PE 17350.00,XX,03-11-2022 14:30,PE,17350, ,NIFTY,NIFTY 03 Nov 2022 PE 17350.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37984,NIFTY 03 Nov 2022 CE 17400.00,XX,03-11-2022 14:30,CE,17400, ,NIFTY,NIFTY 03 Nov 2022 CE 17400.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37997,NIFTY 03 Nov 2022 PE 17400.00,XX,03-11-2022 14:30,PE,17400, ,NIFTY,NIFTY 03 Nov 2022 PE 17400.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,37998,NIFTY 03 Nov 2022 CE 17450.00,XX,03-11-2022 14:30,CE,17450, ,NIFTY,NIFTY 03 Nov 2022 CE 17450.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38002,NIFTY 03 Nov 2022 PE 17450.00,XX,03-11-2022 14:30,PE,17450, ,NIFTY,NIFTY 03 Nov 2022 PE 17450.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38003,NIFTY 03 Nov 2022 CE 17500.00,XX,03-11-2022 14:30,CE,17500, ,NIFTY,NIFTY 03 Nov 2022 CE 17500.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38007,NIFTY 03 Nov 2022 PE 17500.00,XX,03-11-2022 14:30,PE,17500, ,NIFTY,NIFTY 03 Nov 2022 PE 17500.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38012,NIFTY 03 Nov 2022 CE 17550.00,XX,03-11-2022 14:30,CE,17550, ,NIFTY,NIFTY 03 Nov 2022 CE 17550.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38015,NIFTY 03 Nov 2022 PE 17550.00,XX,03-11-2022 14:30,PE,17550, ,NIFTY,NIFTY 03 Nov 2022 PE 17550.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38016,NIFTY 03 Nov 2022 CE 17600.00,XX,03-11-2022 14:30,CE,17600, ,NIFTY,NIFTY 03 Nov 2022 CE 17600.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38017,NIFTY 03 Nov 2022 PE 17600.00,XX,03-11-2022 14:30,PE,17600, ,NIFTY,NIFTY 03 Nov 2022 PE 17600.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38018,NIFTY 03 Nov 2022 CE 17650.00,XX,03-11-2022 14:30,CE,17650, ,NIFTY,NIFTY 03 Nov 2022 CE 17650.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38019,NIFTY 03 Nov 2022 PE 17650.00,XX,03-11-2022 14:30,PE,17650, ,NIFTY,NIFTY 03 Nov 2022 PE 17650.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38055,NIFTY 03 Nov 2022 CE 18100.00,XX,03-11-2022 14:30,CE,18100, ,NIFTY,NIFTY 03 Nov 2022 CE 18100.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38056,NIFTY 03 Nov 2022 PE 18100.00,XX,03-11-2022 14:30,PE,18100, ,NIFTY,NIFTY 03 Nov 2022 PE 18100.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38057,NIFTY 03 Nov 2022 CE 18150.00,XX,03-11-2022 14:30,CE,18150, ,NIFTY,NIFTY 03 Nov 2022 CE 18150.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38058,NIFTY 03 Nov 2022 PE 18150.00,XX,03-11-2022 14:30,PE,18150, ,NIFTY,NIFTY 03 Nov 2022 PE 18150.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
N,D,38066,NIFTY 03 Nov 2022 CE 18200.00,XX,03-11-2022 14:30,CE,18200, ,NIFTY,NIFTY 03 Nov 2022 CE 18200.00,50,Y,2800,1,03-Nov-22,NIFTY,0.05
